7.716589703155890545e-01,9.222379042726464027e-01,2.993498959411390881e-01,1.000000000000000000e+00,2.008588908545301699e+00,3.803733286020675314e-02,6.633289456367492676e-01,7.663555845067628880e-01,9.307197594898809490e-01,2.500000000000000120e-05
7.614746832763996665e-01,9.274728544961409193e-01,3.092313290875548515e-01,1.000000000000000000e+00,2.060827311207973800e+00,3.045308084010069430e-02,6.613822579383850098e-01,7.677292661757951775e-01,9.308927131529957100e-01,2.500000000000000120e-05
7.693258852289993621e-01,9.261128765088165737e-01,2.953954009046887985e-01,1.000000000000000000e+00,2.046986664328197758e+00,2.840643459440846119e-02,6.606911420822143555e-01,7.687689656427399987e-01,9.309638768831237643e-01,2.500000000000000120e-05
7.806612090604198029e-01,9.221160760477924434e-01,2.922918206514765749e-01,1.000000000000000000e+00,2.007405519874826183e+00,2.872602505035194362e-02,6.610666513442993164e-01,7.779777900358070264e-01,9.310523865297174462e-01,2.500000000000000120e-05
7.670155995375459446e-01,9.226392923933448564e-01,3.054441243673515216e-01,1.000000000000000000e+00,2.012497810524575215e+00,2.931237478103292451e-02,6.612762212753295898e-01,7.775361135151422909e-01,9.309691643581287090e-01,2.500000000000000120e-05
7.807976526128607153e-01,9.256281932155371317e-01,3.031071546620831003e-01,1.000000000000000000e+00,2.042101065415506511e+00,2.807898252250108639e-02,6.601987481117248535e-01,7.774911984842338697e-01,9.309394701662471183e-01,1.250000000000000060e-05
7.740325170591831894e-01,9.225669078805078804e-01,2.989710607056706437e-01,1.000000000000000000e+00,2.011791760467245282e+00,2.571018486934945058e-02,6.607019901275634766e-01,7.770775326782800585e-01,9.308438010671821194e-01,1.250000000000000060e-05
7.693481459294487790e-01,9.235837559327847446e-01,2.957651519817590113e-01,1.000000000000000000e+00,2.021756593552967107e+00,2.493902627042585834e-02,6.606301665306091309e-01,7.778021060848693269e-01,9.308756425012479907e-01,1.250000000000000060e-05
7.742649379779363850e-01,9.236106386614612029e-01,3.012750624388815246e-01,1.000000000000000000e+00,2.022021401523899087e+00,2.460778624351535673e-02,6.602646112442016602e-01,7.779547494161135335e-01,9.308668464981239010e-01,1.250000000000000060e-05
7.746062170377924216e-01,9.232495024653815108e-01,2.888026286662784270e-01,1.000000000000000000e+00,2.018469937661635516e+00,2.457714744290350958e-02,6.604465842247009277e-01,7.778954982633035087e-01,9.309128734919980275e-01,1.250000000000000060e-05
7.744434234009891505e-01,9.235714149255401795e-01,2.924553889602136136e-01,1.000000000000000000e+00,2.021635052357482198e+00,2.449285343842566923e-02,6.602365970611572266e-01,7.751610276261272636e-01,9.308758432013171102e-01,6.250000000000000300e-06
7.740459619900592614e-01,9.235082779876647718e-01,2.909240226362327930e-01,1.000000000000000000e+00,2.021013477689214799e+00,2.410434586647197674e-02,6.601383686065673828e-01,7.749717102068843788e-01,9.310157461056031147e-01,6.250000000000000300e-06
7.715416822531082630e-01,9.228534444405330772e-01,2.912806730835520441e-01,1.000000000000000000e+00,2.014589626530561173e+00,2.399818043012690028e-02,6.600446105003356934e-01,7.745177999914553135e-01,9.310153333361617101e-01,6.250000000000000300e-06
7.715447564791771962e-01,9.229315200667467245e-01,2.893257165020645116e-01,1.000000000000000000e+00,2.015353359005337630e+00,2.391856024041771889e-02,6.601327657699584961e-01,7.746996119039480932e-01,9.311012082615287566e-01,6.250000000000000300e-06
7.719578287923321014e-01,9.228743455143574304e-01,2.882328128158139768e-01,1.000000000000000000e+00,2.014794022358378012e+00,2.379248769913583014e-02,6.599816083908081055e-01,7.749224629911442008e-01,9.312321277773706329e-01,6.250000000000000300e-06
7.720366902976897316e-01,9.229435331986156621e-01,2.884890201243138219e-01,1.000000000000000000e+00,2.015470923141182702e+00,2.385525528080691474e-02,6.599254012107849121e-01,7.753634970019062100e-01,9.313981835126382558e-01,3.125000000000000150e-06
7.718549415194863039e-01,9.231845119589182636e-01,2.884323732537469875e-01,1.000000000000000000e+00,2.017832161910407152e+00,2.378285954237208469e-02,6.599357128143310547e-01,7.754403574553115908e-01,9.314357397102198677e-01,3.125000000000000150e-06
7.724799662331299777e-01,9.233722635318294403e-01,2.884939833210057869e-01,1.000000000000000000e+00,2.019675758491298545e+00,2.379326087674756354e-02,6.599040031433105469e-01,7.754245264781177704e-01,9.316001247868715973e-01,3.125000000000000150e-06
7.722207332401472835e-01,9.234023463227246653e-01,2.883906841118039077e-01,1.000000000000000000e+00,2.019971470860845386e+00,2.370077324681039987e-02,6.598891615867614746e-01,7.755525527626679905e-01,9.316813361105701352e-01,3.125000000000000150e-06
7.734131098967944595e-01,9.233871010412881830e-01,2.879566833133374582e-01,1.000000000000000000e+00,2.019821599449707961e+00,2.360828516915566486e-02,6.598430275917053223e-01,7.755483990869916910e-01,9.317021217992111914e-01,3.125000000000000150e-06
7.722787366115549945e-01,9.234448331649676156e-01,2.880855872708757981e-01,1.000000000000000000e+00,2.020389264963228904e+00,2.369440944788319195e-02,6.598341464996337891e-01,7.752719600667966615e-01,9.316066353306332593e-01,1.562500000000000075e-06
7.722643231428226729e-01,9.232210137882900236e-01,2.868988455799905135e-01,1.000000000000000000e+00,2.018190317263907740e+00,2.364747036122401974e-02,6.598103642463684082e-01,7.760593181763337789e-01,9.316797230549026532e-01,1.562500000000000075e-06
7.720837906355297875e-01,9.230889642720360166e-01,2.870639087374076692e-01,1.000000000000000000e+00,2.016895261816690432e+00,2.367060331809789711e-02,6.598091721534729004e-01,7.761960935204612611e-01,9.318519880207124517e-01,1.562500000000000075e-06
7.721038032058294975e-01,9.229493790640305173e-01,2.867843523982911980e-01,1.000000000000000000e+00,2.015528137583656676e+00,2.365833247094450281e-02,6.597681045532226562e-01,7.761299398690212348e-01,9.318882478656677071e-01,1.562500000000000075e-06
7.721720336733087775e-01,9.227029203950912750e-01,2.867843523982911980e-01,1.000000000000000000e+00,2.013118862712989454e+00,2.361184448928089000e-02,6.597821712493896484e-01,7.761034670603597085e-01,9.319317642677998892e-01,1.562500000000000075e-06
7.719526117040746982e-01,9.227000123131693377e-01,2.867843523982911980e-01,1.000000000000000000e+00,2.013090469405855565e+00,2.356579398064124684e-02,6.597651839256286621e-01,7.759644676803034713e-01,9.318765464390778019e-01,7.812500000000000374e-07
7.720754276741615962e-01,9.227370125177065674e-01,2.868571780329146059e-01,1.000000000000000000e+00,2.013451784610009287e+00,2.362902561610536606e-02,6.597531437873840332e-01,7.759751630681960277e-01,9.319523112119881825e-01,7.812500000000000374e-07
7.721494577388523517e-01,9.226462750825575876e-01,2.868991989290326505e-01,1.000000000000000000e+00,2.012565947319937099e+00,2.362263336413561107e-02,6.597421169281005859e-01,7.764398903108813421e-01,9.319549565275012659e-01,7.812500000000000374e-07
7.720692860928647372e-01,9.226182814681959110e-01,2.869166023401012455e-01,1.000000000000000000e+00,2.012292814949501629e+00,2.361540359802040065e-02,6.597379446029663086e-01,7.764976963027682144e-01,9.320361678511996928e-01,7.812500000000000374e-07
7.718662141278720412e-01,9.223741801660064743e-01,2.867395972947119898e-01,1.000000000000000000e+00,2.009914304528874762e+00,2.364304378809043219e-02,6.597280502319335938e-01,7.763421494681188584e-01,9.321746769163558044e-01,7.812500000000000374e-07
